AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
105.312500,79.250000,106.580002,18.850000,41.900002,0.750000,33.380001,2013-11-02
113.750000,86.000000,108.680000,15.840000,32.639999,1.020000,22.049999,2013-11-03
98.987503,74.190002,108.699997,24.240000,33.180000,1.070000,54.799999,2013-11-04
86.362495,64.089996,95.129997,21.400000,47.160000,0.810000,42.709999,2013-11-05
100.200005,75.160004,102.750000,19.780001,42.570000,0.840000,32.930000,2013-11-06
121.687500,92.349998,127.279999,22.980000,49.310001,0.930000,44.599998,2013-11-07
131.637497,100.309998,135.910004,24.980000,41.889999,0.990000,58.709999,2013-11-08
87.137497,64.709999,93.589996,15.860000,28.889999,0.850000,50.369999,2013-11-09
83.937500,62.150002,82.900002,18.120001,30.850000,0.940000,24.469999,2013-11-10
64.837502,46.869999,70.059998,26.370001,34.900002,0.790000,30.469999,2013-11-11
71.137497,51.910000,61.299999,16.450001,41.310001,0.800000,18.260000,2013-11-12
74.037498,54.230000,75.410004,19.750000,51.430000,0.890000,13.430000,2013-11-13
73.037498,53.430000,69.760002,16.540001,36.720001,0.800000,17.950001,2013-11-14
80.400002,59.320000,101.529999,23.559999,25.610001,0.890000,41.930000,2013-11-15
95.900002,71.720001,120.040001,22.870001,29.290001,0.830000,41.119999,2013-11-16
96.970001,60.840000,143.940002,25.520000,35.930000,0.710000,36.320000,2013-11-17
77.387497,56.910000,103.970001,27.440001,38.189999,0.780000,33.660000,2013-11-18
90.574997,67.459999,105.480003,26.809999,38.419998,0.840000,38.720001,2013-11-19
117.237503,88.790001,138.660004,35.500000,49.970001,1.090000,36.700001,2013-11-20
118.925003,90.139999,139.179993,30.260000,47.669998,1.000000,44.410000,2013-11-21
161.614288,123.129997,168.149994,30.950001,62.180000,1.110000,47.110001,2013-11-22
161.085724,122.760002,156.610001,24.700001,47.169998,1.000000,46.320000,2013-11-23
82.875000,61.299999,76.639999,18.340000,33.509998,0.930000,31.450001,2013-11-24
64.880005,31.299999,79.760002,15.050000,21.600000,0.630000,40.849998,2013-11-25
