AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
96.737503,72.389999,110.190002,16.000000,58.779999,1.020000,89.019997,2013-08-10
118.937500,90.150002,134.830002,19.270000,64.470001,1.140000,60.590000,2013-08-11
53.930000,35.279999,57.860001,13.410000,39.590000,0.650000,83.949997,2013-08-12
72.387497,52.910000,76.459999,14.550000,43.459999,0.680000,92.269997,2013-08-13
85.100006,63.080002,93.870003,14.230000,50.639999,0.750000,104.160004,2013-08-14
141.637497,108.309998,162.860001,19.430000,74.099998,1.120000,94.980003,2013-08-15
95.737495,71.589996,104.459999,13.130000,47.900002,0.750000,151.550003,2013-08-16
123.937500,94.150002,141.160004,20.910000,66.239998,0.970000,97.199997,2013-08-17
110.462502,83.370003,132.830002,22.139999,66.400002,1.010000,96.320000,2013-08-18
102.387505,76.910004,111.199997,12.950000,54.410000,0.860000,101.989998,2013-08-19
87.912506,65.330002,105.919998,16.650000,54.919998,0.830000,82.830002,2013-08-20
131.324997,100.059998,140.830002,22.950001,58.299999,0.950000,96.150002,2013-08-21
151.099991,115.769997,155.679993,19.910000,59.549999,0.920000,137.149994,2013-08-22
136.375000,104.099998,147.520004,23.100000,70.029999,1.010000,95.570000,2013-08-23
101.387497,76.110001,117.660004,19.889999,55.430000,0.730000,86.480003,2013-08-24
90.262497,67.209999,91.900002,17.990000,41.639999,0.710000,84.330002,2013-08-25
63.662498,45.930000,68.919998,13.240000,38.459999,0.770000,67.120003,2013-08-26
103.024994,77.419998,107.489998,29.030001,44.830002,0.980000,98.339996,2013-08-27
70.862495,51.689999,77.389999,24.160000,40.419998,0.710000,69.879997,2013-08-28
73.812500,35.570000,66.949997,15.480000,59.049999,0.620000,57.259998,2013-08-29
108.887497,82.110001,123.260002,25.719999,76.470001,1.100000,82.029999,2013-08-30
90.437500,67.349998,88.320000,18.969999,47.320000,0.790000,57.660000,2013-08-31
61.237503,43.990002,43.509998,13.980000,35.169998,0.560000,63.020000,2013-09-01
55.200001,39.160000,45.700001,11.170000,39.369999,0.670000,49.799999,2013-09-02
87.150002,64.720001,71.400002,14.290000,58.689999,1.020000,39.070000,2013-09-03
51.362499,36.090000,39.270000,15.390000,40.910000,0.590000,57.160000,2013-09-04
48.771427,34.139999,46.889999,12.630000,38.410000,0.630000,52.599998,2013-09-05
72.487503,52.990002,64.400002,17.950001,56.029999,0.750000,37.830002,2013-09-06
